3.270254192261191850e+00,-1.844738566003689240e+00,-2.296360684999751101e+00,1.958084664250457907e-01,-1.295024381831442195e+00,-2.539372634018992603e+00,-8.385673476485872024e-01,-2.826734196296724289e+00,-3.866702077894689005e+00,-2.528641627135312375e-01
-1.960969314842564204e+00,3.603187313597230101e+00,-2.607408682026569613e-01,-1.455508063631854698e+00,-5.411323717664391353e+00,-6.440020699397233095e-01,-1.731942038084374191e+00,-2.363586262791286696e+00,-1.127173852491866413e+00,2.426387921612517887e-02
8.534133234765578502e-01,-3.964792475867253696e-01,2.674479532738202270e+00,-2.399925771924656726e+00,-1.159969770725686189e+00,-3.022085645023814937e+00,-2.379315204508400949e+00,-1.626663464477574372e+00,-1.704499941069536062e+00,-1.552017132123357124e+00
-3.540367541861044187e-01,-2.431533391846049330e+00,-9.409507593966480732e-01,3.790512096263357389e+00,-4.312218188542391140e+00,-8.328458610893347824e-01,-2.454672150131691488e+00,-1.509824297539709370e+00,-6.946859256690365303e-01,-2.046107959307016166e+00
-1.763114115057397679e+00,1.241006219275414990e+00,-3.217051443821885570e+00,-8.735465371265954682e-01,2.479977289937886908e+00,-1.459261443093494703e+00,-2.839979211652356117e+00,-4.468677567476010637e+00,-2.869845390008554098e-01,-2.000954203008971533e+00
-4.118787283263770083e-01,-1.812093222721314456e+00,-1.559101779983740776e+00,-2.036135204833254164e+00,-1.508298594758085809e+00,2.619126012984022367e+00,-5.043829801880309605e-01,3.246157478487784465e-01,-4.364744444473531715e+00,1.871895146952305133e-01
-4.199537106667631470e+00,-2.379648622255285062e+00,1.030249125988476511e+00,-2.011474452279702341e+00,-9.112710173378835155e-01,-3.701022407967965666e+00,2.518860147437282482e+00,-1.503750358748062288e+00,-2.137405915251563204e+00,-3.726215284819435203e-01
-1.691471961374821920e+00,1.610260873999407594e-01,-1.294286768278585020e+00,-5.103004341684143075e-01,-2.559721625032095993e+00,-3.752538639840618195e+00,-2.906602584116439125e+00,3.772536940377655856e+00,-2.756863697211740849e+00,3.002674926790010801e+00
-1.745712650241583841e+00,-3.510390206505490607e+00,-3.900331778963902707e+00,-3.537996987219417910e+00,-2.791148370710926141e+00,1.769855781342935641e+00,-2.126292684692034474e+00,-1.426402617676967965e+00,3.143768957091866767e+00,-1.673615340864833267e-01
-2.829356096726870273e+00,-9.999661942454809438e-01,-2.368072863261048155e+00,-3.499557132094965883e-01,1.757246498388847167e+00,-2.461841967856576829e+00,-3.530455485410100902e+00,1.254411777697428843e+00,-1.586200698659086417e+00,-1.737385176888189608e+00
